"filename", "language", "Markdown", "Shell Script", "TypeScript", "XML", "YAML", "JSON", "JavaScript", "JSON with Comments", "Diff", "CSS", "Pug", "HTML", "Properties", "vue", "SCSS", "TypeScript JSX", "Docker", "comment", "blank", "total"
"/Users/neilluo/workspaces/full-stack/misskey/.config/cypress-devcontainer.yml", "YAML", 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 160, 50, 235
"/Users/neilluo/workspaces/full-stack/misskey/.config/docker_example.yml", "YAML", 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 186, 51, 260
"/Users/neilluo/workspaces/full-stack/misskey/.config/example.yml", "YAML", 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 277, 62, 362
"/Users/neilluo/workspaces/full-stack/misskey/.devcontainer/Dockerfile", "Docker", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2
"/Users/neilluo/workspaces/full-stack/misskey/.devcontainer/compose.yml", "YAML", 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 54
"/Users/neilluo/workspaces/full-stack/misskey/.devcontainer/devcontainer.json", "JSON with Comments", 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 29
"/Users/neilluo/workspaces/full-stack/misskey/.devcontainer/devcontainer.yml", "YAML", 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 146, 47, 217
"/Users/neilluo/workspaces/full-stack/misskey/.devcontainer/init.sh", "Shell Script", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 16
"/Users/neilluo/workspaces/full-stack/misskey/.github/ISSUE_TEMPLATE/01_bug-report.yml", "YAML", 0, 0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 98
"/Users/neilluo/workspaces/full-stack/misskey/.github/ISSUE_TEMPLATE/02_feature-request.yml", "YAML", 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 23
"/Users/neilluo/workspaces/full-stack/misskey/.github/ISSUE_TEMPLATE/config.yml", "YAML", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9
"/Users/neilluo/workspaces/full-stack/misskey/.github/PULL_REQUEST_TEMPLATE/01_bug.md", "Markdown", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 24
"/Users/neilluo/workspaces/full-stack/misskey/.github/PULL_REQUEST_TEMPLATE/02_enhance.md", "Markdown", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 24
"/Users/neilluo/workspaces/full-stack/misskey/.github/PULL_REQUEST_TEMPLATE/03_release.md", "Markdown", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 21
"/Users/neilluo/workspaces/full-stack/misskey/.github/dependabot.yml", "YAML", 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 3, 46
"/Users/neilluo/workspaces/full-stack/misskey/.github/labeler.yml", "YAML", 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 35
"/Users/neilluo/workspaces/full-stack/misskey/.github/misskey/test.yml", "YAML", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 18
"/Users/neilluo/workspaces/full-stack/misskey/.github/pull_request_template.md", "Markdown", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 25
"/Users/neilluo/workspaces/full-stack/misskey/.github/workflows/api-misskey-js.yml", "YAML", 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 45
"/Users/neilluo/workspaces/full-stack/misskey/.github/workflows/changelog-check.yml", "YAML", 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 44
"/Users/neilluo/workspaces/full-stack/misskey/.github/workflows/check-misskey-js-autogen.yml", "YAML", 0, 0, 0, 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 20, 140
"/Users/neilluo/workspaces/full-stack/misskey/.github/workflows/check-misskey-js-version.yml", "YAML", 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 30
"/Users/neilluo/workspaces/full-stack/misskey/.github/workflows/check-spdx-license-id.yml", "YAML", 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 80
"/Users/neilluo/workspaces/full-stack/misskey/.github/workflows/check_copyright_year.yml", "YAML", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 19
"/Users/neilluo/workspaces/full-stack/misskey/.github/workflows/deploy-test-environment.yml", "YAML", 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 85
"/Users/neilluo/workspaces/full-stack/misskey/.github/workflows/docker-develop.yml", "YAML", 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 89
"/Users/neilluo/workspaces/full-stack/misskey/.github/workflows/docker.yml", "YAML", 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 106
"/Users/neilluo/workspaces/full-stack/misskey/.github/workflows/dockle.yml", "YAML", 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 33
"/Users/neilluo/workspaces/full-stack/misskey/.github/workflows/get-api-diff.yml", "YAML", 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 69
"/Users/neilluo/workspaces/full-stack/misskey/.github/workflows/labeler.yml", "YAML", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 17
"/Users/neilluo/workspaces/full-stack/misskey/.github/workflows/lint.yml", "YAML", 0, 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 112
"/Users/neilluo/workspaces/full-stack/misskey/.github/workflows/locale.yml", "YAML", 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 29
"/Users/neilluo/workspaces/full-stack/misskey/.github/workflows/on-release-created.yml", "YAML", 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 42
"/Users/neilluo/workspaces/full-stack/misskey/.github/workflows/release-edit-with-push.yml", "YAML", 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 49
"/Users/neilluo/workspaces/full-stack/misskey/.github/workflows/release-with-dispatch.yml", "YAML", 0, 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 12, 137
"/Users/neilluo/workspaces/full-stack/misskey/.github/workflows/report-api-diff.yml", "YAML", 0, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 105
"/Users/neilluo/workspaces/full-stack/misskey/.github/workflows/storybook.yml", "YAML", 0, 0, 0, 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 121
"/Users/neilluo/workspaces/full-stack/misskey/.github/workflows/test-backend.yml", "YAML", 0, 0, 0, 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 130
"/Users/neilluo/workspaces/full-stack/misskey/.github/workflows/test-federation.yml", "YAML", 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 89
"/Users/neilluo/workspaces/full-stack/misskey/.github/workflows/test-frontend.yml", "YAML", 0, 0, 0, 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 8, 131
"/Users/neilluo/workspaces/full-stack/misskey/.github/workflows/test-misskey-js.yml", "YAML", 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13, 60
"/Users/neilluo/workspaces/full-stack/misskey/.github/workflows/test-production.yml", "YAML", 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 40
"/Users/neilluo/workspaces/full-stack/misskey/.github/workflows/validate-api-json.yml", "YAML", 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 45
"/Users/neilluo/workspaces/full-stack/misskey/.okteto/okteto-pipeline.yml", "YAML", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/Users/neilluo/workspaces/full-stack/misskey/.tours/intro.tour", "JSON", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"/Users/neilluo/workspaces/full-stack/misskey/.vsls.json", "JSON", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/neilluo/workspaces/full-stack/misskey/CHANGELOG.md", "Markdown", 2612, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 468, 3080
"/Users/neilluo/workspaces/full-stack/misskey/CODE_OF_CONDUCT.md", "Markdown", 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 133
"/Users/neilluo/workspaces/full-stack/misskey/CONTRIBUTING.md", "Markdown", 503, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 636
"/Users/neilluo/workspaces/full-stack/misskey/Dockerfile", "Docker", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 4, 27, 108
"/Users/neilluo/workspaces/full-stack/misskey/README.md", "Markdown", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 50
"/Users/neilluo/workspaces/full-stack/misskey/ROADMAP.md", "Markdown", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 41
"/Users/neilluo/workspaces/full-stack/misskey/SECURITY.md", "Markdown", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 21
"/Users/neilluo/workspaces/full-stack/misskey/assets/title_float.svg", "XML", 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 68
"/Users/neilluo/workspaces/full-stack/misskey/chart/Chart.yaml", "YAML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/neilluo/workspaces/full-stack/misskey/chart/files/default.yml", "YAML", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 170, 50, 233
"/Users/neilluo/workspaces/full-stack/misskey/chart/templates/ConfigMap.yml", "YAML", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"/Users/neilluo/workspaces/full-stack/misskey/chart/templates/Deployment.yml", "YAML", 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 48
"/Users/neilluo/workspaces/full-stack/misskey/chart/templates/Service.yml", "YAML", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/Users/neilluo/workspaces/full-stack/misskey/chart/values.yml", "YAML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/neilluo/workspaces/full-stack/misskey/codecov.yml", "YAML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/neilluo/workspaces/full-stack/misskey/compose.local-db.yml", "YAML", 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 5, 41
"/Users/neilluo/workspaces/full-stack/misskey/compose_example.yml", "YAML", 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 6, 99
"/Users/neilluo/workspaces/full-stack/misskey/crowdin.yml", "YAML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/neilluo/workspaces/full-stack/misskey/cypress.config.ts", "TypeScript", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 13
"/Users/neilluo/workspaces/full-stack/misskey/cypress/e2e/basic.cy.ts", "TypeScript", 0, 0, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 63, 256
"/Users/neilluo/workspaces/full-stack/misskey/cypress/e2e/router.cy.ts", "TypeScript", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 8, 36
"/Users/neilluo/workspaces/full-stack/misskey/cypress/e2e/widgets.cy.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 2, 77
"/Users/neilluo/workspaces/full-stack/misskey/cypress/fixtures/example.json", "JSON", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/Users/neilluo/workspaces/full-stack/misskey/cypress/plugins/index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 3, 23
"/Users/neilluo/workspaces/full-stack/misskey/cypress/support/commands.ts", "TypeScript", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 9, 68
"/Users/neilluo/workspaces/full-stack/misskey/cypress/support/e2e.ts", "TypeScript", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 6, 35
"/Users/neilluo/workspaces/full-stack/misskey/cypress/support/index.ts", "TypeScript", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 20
"/Users/neilluo/workspaces/full-stack/misskey/cypress/tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"/Users/neilluo/workspaces/full-stack/misskey/healthcheck.sh", "Shell Script", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 8
"/Users/neilluo/workspaces/full-stack/misskey/idea/MkAbuseReport.stories.impl.ts", "TypeScript", 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 55
"/Users/neilluo/workspaces/full-stack/misskey/idea/README.md", "Markdown", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/neilluo/workspaces/full-stack/misskey/learn/01-项目结构概述.md", "Markdown", 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 138
"/Users/neilluo/workspaces/full-stack/misskey/learn/02-后端架构详解.md", "Markdown", 167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 227
"/Users/neilluo/workspaces/full-stack/misskey/learn/03-数据模型与存储.md", "Markdown", 372, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 465
"/Users/neilluo/workspaces/full-stack/misskey/learn/04-帖子系统详解.md", "Markdown", 678, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 152, 830
"/Users/neilluo/workspaces/full-stack/misskey/learn/05-本地部署指南.md", "Markdown", 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 182
"/Users/neilluo/workspaces/full-stack/misskey/learn/README.md", "Markdown", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 23
"/Users/neilluo/workspaces/full-stack/misskey/learn/contribute/features.md", "Markdown", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"/Users/neilluo/workspaces/full-stack/misskey/learn/docs/JS await详解.md", "Markdown", 286, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 388
"/Users/neilluo/workspaces/full-stack/misskey/learn/docs/Misskey登录流程详解.md", "Markdown", 494, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 600
"/Users/neilluo/workspaces/full-stack/misskey/learn/docs/WebAuthn安全密钥指南.md", "Markdown", 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 145
"/Users/neilluo/workspaces/full-stack/misskey/learn/docs/bcrypt密码安全指南.md", "Markdown", 186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 256
"/Users/neilluo/workspaces/full-stack/misskey/learn/docs/js单线程设计思想.md", "Markdown", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 71
"/Users/neilluo/workspaces/full-stack/misskey/learn/docs/setImmediate和Node.js事件循环详解.md", "Markdown", 207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 285
"/Users/neilluo/workspaces/full-stack/misskey/locales/README.md", "Markdown", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7
"/Users/neilluo/workspaces/full-stack/misskey/locales/ar-SA.yml", "YAML", 0, 0, 0, 0, 1594, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1595
"/Users/neilluo/workspaces/full-stack/misskey/locales/bn-BD.yml", "YAML", 0, 0, 0, 0, 1354, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1355
"/Users/neilluo/workspaces/full-stack/misskey/locales/ca-ES.yml", "YAML", 0, 0, 0, 0, 3000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3001
"/Users/neilluo/workspaces/full-stack/misskey/locales/cs-CZ.yml", "YAML", 0, 0, 0, 0, 2047, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2048
"/Users/neilluo/workspaces/full-stack/misskey/locales/da-DK.yml", "YAML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/neilluo/workspaces/full-stack/misskey/locales/de-DE.yml", "YAML", 0, 0, 0, 0, 3000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3001
"/Users/neilluo/workspaces/full-stack/misskey/locales/el-GR.yml", "YAML", 0, 0, 0, 0, 405, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 406
"/Users/neilluo/workspaces/full-stack/misskey/locales/en-US.yml", "YAML", 0, 0, 0, 0, 3000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3001
"/Users/neilluo/workspaces/full-stack/misskey/locales/es-ES.yml", "YAML", 0, 0, 0, 0, 2597, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2598
"/Users/neilluo/workspaces/full-stack/misskey/locales/fr-FR.yml", "YAML", 0, 0, 0, 0, 2369, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2370
"/Users/neilluo/workspaces/full-stack/misskey/locales/generateDTS.js", "JavaScript", 0, 0, 0, 0, 0, 0, 225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 231
"/Users/neilluo/workspaces/full-stack/misskey/locales/hr-HR.yml", "YAML", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/Users/neilluo/workspaces/full-stack/misskey/locales/ht-HT.yml", "YAML", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19
"/Users/neilluo/workspaces/full-stack/misskey/locales/hu-HU.yml", "YAML", 0, 0, 0, 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 106
"/Users/neilluo/workspaces/full-stack/misskey/locales/id-ID.yml", "YAML", 0, 0, 0, 0, 2617, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2618
"/Users/neilluo/workspaces/full-stack/misskey/locales/index.d.ts", "TypeScript", 0, 0, 3248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8321, 1, 11570
"/Users/neilluo/workspaces/full-stack/misskey/locales/index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 10, 93
"/Users/neilluo/workspaces/full-stack/misskey/locales/it-IT.yml", "YAML", 0, 0, 0, 0, 2994, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2995
"/Users/neilluo/workspaces/full-stack/misskey/locales/ja-JP.yml", "YAML", 0, 0, 0, 0, 2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 3096
"/Users/neilluo/workspaces/full-stack/misskey/locales/ja-KS.yml", "YAML", 0, 0, 0, 0, 2861, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2862
"/Users/neilluo/workspaces/full-stack/misskey/locales/jbo-EN.yml", "YAML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/neilluo/workspaces/full-stack/misskey/locales/kab-KAB.yml", "YAML", 0, 0, 0, 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 111
"/Users/neilluo/workspaces/full-stack/misskey/locales/kn-IN.yml", "YAML", 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 89
"/Users/neilluo/workspaces/full-stack/misskey/locales/ko-GS.yml", "YAML", 0, 0, 0, 0, 851, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 852
"/Users/neilluo/workspaces/full-stack/misskey/locales/ko-KR.yml", "YAML", 0, 0, 0, 0, 3000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3001
"/Users/neilluo/workspaces/full-stack/misskey/locales/lo-LA.yml", "YAML", 0, 0, 0, 0, 485, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 486
"/Users/neilluo/workspaces/full-stack/misskey/locales/nl-NL.yml", "YAML", 0, 0, 0, 0, 625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 626
"/Users/neilluo/workspaces/full-stack/misskey/locales/no-NO.yml", "YAML", 0, 0, 0, 0, 738, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 739
"/Users/neilluo/workspaces/full-stack/misskey/locales/package.json", "JSON", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/neilluo/workspaces/full-stack/misskey/locales/pl-PL.yml", "YAML", 0, 0, 0, 0, 1589, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1590
"/Users/neilluo/workspaces/full-stack/misskey/locales/pt-PT.yml", "YAML", 0, 0, 0, 0, 2764, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2765
"/Users/neilluo/workspaces/full-stack/misskey/locales/ro-RO.yml", "YAML", 0, 0, 0, 0, 743, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 744
"/Users/neilluo/workspaces/full-stack/misskey/locales/ru-RU.yml", "YAML", 0, 0, 0, 0, 2156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2157
"/Users/neilluo/workspaces/full-stack/misskey/locales/si-LK.yml", "YAML", 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"/Users/neilluo/workspaces/full-stack/misskey/locales/sk-SK.yml", "YAML", 0, 0, 0, 0, 1455, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1456
"/Users/neilluo/workspaces/full-stack/misskey/locales/sv-SE.yml", "YAML", 0, 0, 0, 0, 714, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 715
"/Users/neilluo/workspaces/full-stack/misskey/locales/th-TH.yml", "YAML", 0, 0, 0, 0, 2716, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2717
"/Users/neilluo/workspaces/full-stack/misskey/locales/tr-TR.yml", "YAML", 0, 0, 0, 0, 463, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 464
"/Users/neilluo/workspaces/full-stack/misskey/locales/ug-CN.yml", "YAML", 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"/Users/neilluo/workspaces/full-stack/misskey/locales/uk-UA.yml", "YAML", 0, 0, 0, 0, 1630, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1631
"/Users/neilluo/workspaces/full-stack/misskey/locales/uz-UZ.yml", "YAML", 0, 0, 0, 0, 1100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1101
"/Users/neilluo/workspaces/full-stack/misskey/locales/verify.js", "JavaScript", 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 54
"/Users/neilluo/workspaces/full-stack/misskey/locales/vi-VN.yml", "YAML", 0, 0, 0, 0, 1937, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1938
